"stratum","target","n_L","n_R","n_samples","frac_L","frac_R","mean_L","mean_R","median_pos_L","median_pos_R","p_presence","p_magnitude","direction","p_presence_BH","p_magnitude_BH"
"IDM_251637","SubC",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","RtTg",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","MiTg",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","RM",44,32,1,0.0227272727272727,0,0.00648326590801808,0,0.285263699952796,NA,1,0.408717432922922,"L>R",1,0.408717432922922
"IDM_251637","PnO",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","PnC",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","MPB",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","KF",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","RF",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","InO",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","PCom_MCPC",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","ll",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_plus_IDM","PAG",77,62,1,0.012987012987013,0,0.00100003610478119,0,0.0770027800681518,NA,1,0.377315447097074,"L>R",1,0.440201354946587
"IDD5_plus_IDM","SCo",77,62,1,0.012987012987013,0,0.000495232510526534,0,0.0381329033105431,NA,1,0.377315447097074,"L>R",1,0.440201354946587
"IDD5_plus_IDM","ICo",77,62,1,0.012987012987013,0,0.000902998582626739,0,0.0695308908622589,NA,1,0.377315447097074,"L>R",1,0.440201354946587
"IDD5_plus_IDM","VTA",77,62,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_plus_IDM","SN",77,62,1,0.012987012987013,0.0161290322580645,0.000774641821144116,0.00286631868628512,0.0596474202280969,0.177711758549678,1,0.877558786073134,"R>L",1,0.877558786073134
"IDD5_plus_IDM","SubC",77,62,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_plus_IDM","RtTg",77,62,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_plus_IDM","MiTg",77,62,1,0.012987012987013,0,6.31122946824859e-05,0,0.00485964669055142,NA,1,0.377315447097074,"L>R",1,0.440201354946587
