"stratum","target_region","mean_L","mean_R","n_L","n_R","LI","p_wilcox","p_BH","significant","abs_LI","direction","receipt_class"
"all_neurons","paraHipp@L3",0,0,121,185,0,NA,NA,FALSE,0,"L > R","one_side_only_or_extreme"
"all_neurons","V6/V6A@L3",0,0,121,185,0,NA,NA,FALSE,0,"L > R","one_side_only_or_extreme"
"all_neurons","V2-V3@L3",0,0,121,185,0,NA,NA,FALSE,0,"L > R","one_side_only_or_extreme"
"all_neurons","MT@L3",0,0,121,185,0,NA,NA,FALSE,0,"L > R","one_side_only_or_extreme"
"all_neurons","V1@L3",0,0,121,185,0,NA,NA,FALSE,0,"L > R","one_side_only_or_extreme"
"all_neurons","Ial@L6",0.0652383415771592,0.136629534274162,121,185,-0.353653045881621,1.82835534224028e-05,0.000365671068448056,TRUE,0.353653045881621,"R > L","bilateral_receiving"
"all_neurons","Iai@L6",0.0415308269735391,0.0512752330781046,121,185,-0.104997508235647,0.580768696145521,0.645298551272801,FALSE,0.104997508235647,"R > L","bilateral_receiving"
"all_neurons","Iapl@L6",0.00140349569826811,0.0120078999814179,121,185,-0.790700433379036,0.0521803596887935,0.164780083227769,FALSE,0.790700433379036,"R > L","bilateral_receiving"
"all_neurons","Iam/Iapm@L6",0.0161445827574079,0.00454785942337504,121,185,0.560432530311837,0.00117496545961226,0.0100711325109623,TRUE,0.560432530311837,"L > R","bilateral_receiving"
"all_neurons","Ia/Id@L6",0.188344442129308,0.152832722106102,121,185,0.104085861261935,0.0210405578884567,0.111149352243286,FALSE,0.104085861261935,"L > R","bilateral_receiving"
"all_neurons","Ig@L6",0.0961576333262687,0.0184310385933596,121,185,0.678309527876635,7.25077775598493e-11,4.35046665359096e-09,TRUE,0.678309527876635,"L > R","bilateral_receiving"
"all_neurons","Pi@L6",0.0077902189694833,0.00291545483597571,121,185,0.455343556011047,0.0553360047558664,0.166008014267599,FALSE,0.455343556011047,"L > R","bilateral_receiving"
"all_neurons","Ri@L6",0,0,121,185,0,NA,NA,FALSE,0,"L > R","one_side_only_or_extreme"
